Program,mutant,catch_avg,avg_fitness,testcases
su2random_indep_qiskit_25.qasm,2,0.6,0.06579109579795325,"[{}, {}, {""ZZZZZZZZZZZZZZZZZZZZZZZZZ"": 0.0864865046247035, ""ZIIZIIIZZIZZIZZIIIIZIIIZZ"": -0.9003758037760501, ""IZIZIZIZIIIZZZIZZZIZIZZII"": 0.8711298059121121, ""IIIZZZIZZIZZIZIZIIZZZZZZZ"": -0.03605740616211704, ""ZIIZZIIIIIIZIZIIIIZZIZIZZ"": 0.6092707731947804, ""ZZIZIZZIIZIZIIIIZIZZZZIIZ"": -0.19377762281535332, ""ZZZIZIZIZZZZZIZZZIZZIIIZI"": -0.6846454618767754, ""ZZIZIZZIZIZIZZZIZIIZZZIZI"": 0.30238606613098157, ""ZZIZIIZZIIIZZZZIIIZIZZZZZ"": 0.8019944868431323, ""ZIZZIZZIZZIIIIZZZZIZIIZZI"": -0.778571766041598, ""IZIIZIZIIIIIZIIZZZIZIZZZZ"": 0.3755304016450613, ""ZIZIZIIIZIZZZIZZIIIIIIIZZ"": -0.3189501995601808, ""IZIZIZZZIIZIIIIZIIIZIIZZZ"": 1.0, ""IIZZZIZIIZZIZIIZZZIIZZZIZ"": -0.19884205521741638, ""ZIIIZZIZZIZZZZZZZIZZIIZIZ"": -1.0, ""ZIZZIZZIIZZZIIZZZIIZZIZII"": 0.49851581647902654, ""ZIZIIZZIIIZIZIZIZZZIZIZII"": -0.9815174750687117, ""ZIIZIZIIZZIIIZIZZZIIZZZZZ"": 0.10570262399662614, ""ZIIZIIZZZZZZIIZZIIIIIIIZZ"": -0.5323876647934433, ""ZZIZIIIZZZZIIIZIIIZZZIZIZ"": 1.0, ""ZIZZIIIZZIIIZZIIIZIZIIIIZ"": -0.773629285525852, ""IZZZZZIIZIZIZZZZZIIIZIZIZ"": -0.27716355497693385, ""IIZZIIIIZZIIZZIIIIZIZIIII"": -0.07699959229182318, ""ZZIZIZIIIIIIZZZZIIIZZZZZZ"": 1.0}, {""IZIIIZIIIIIIZZZZZIIIZZIIZ"": 0.1481551783502671, ""ZIIZIIIIZIIIIIZIZZIZZIIZI"": -0.9223544873974863, ""IZIIIIZIZZIZIIZZIZIZIZIIZ"": -0.31025921192833233, ""ZZIZZIIZIIZZIIIIZZIZZIZII"": -0.7787860182779764, ""ZZZIZZIIIZIIZZZIIZIZIZZIZ"": -0.5049682927075086, ""ZZIZZZIIIZIZZZIZZIZZZZZZZ"": -0.5119583272729962, ""ZIIZIZIIIIZIIZIIZIIIIZIZI"": 0.3504156826480455, ""ZIIZZIIZIIZIZIIZIIZZIZIII"": 0.5739897177965068, ""IZIZZIZIZIZIZZIZZZIZIIIZZ"": 0.45144440859583884, ""IZIIIZIIIIZIZIIZIZZIIIIZI"": -0.8740381955442771, ""ZZZIZZZIIIZIZIZIZIZIZZZZI"": -0.5054039651798781, ""IIIZZIIIIIIIIZIZZZIIZIZZI"": 0.20340214721912808, ""IIZZZZZZIIZZIIIZIIIZZZIZZ"": 0.7183718922844149, ""ZZZZZZZZZZZZZZZZZZZZZZZZZ"": 0.7179418601831163, ""ZIIZIIZZIIZZZIZZZZIZZZIZZ"": 0.2079807202729849, ""IIIZZZIIIIZZZIZIIZZZZIZII"": -0.5776698674745014, ""ZIZIZZZZZZZZIZZZIIIIZZZII"": 0.7483555710769875, ""ZZZIIZIIIZIZIIZZIIZZIIIIZ"": 0.6828882384945112, ""IZZIIZZIZIZZZZIIIZIZIIIIZ"": -0.488249396869832, ""ZIZIIIZIIIIZZIIZIIZIZIZZI"": -0.2130497109404036, ""IZIZZZIZIIIIIZZIIIIIIZZIZ"": 1.0, ""IZZZZIIZIIIZZIZZIIZZZIZZZ"": 0.5912965367688455, ""IZZZIZZIIIIZIZZIZZIZZZZZZ"": 0.745702637270713, ""ZZIIIIIIIIIIZZIIIIIIIIIZI"": -0.32213905096497825, ""IIZIZIIZZZZZIIIIIIZZZZZZZ"": -0.340793200429457, ""IZZZIIIZZIZIIIIIIIIZZZIIZ"": 0.8686912616977224, ""ZZIIIIIIIIZIIZIZIZZIIIIII"": -1.0, ""IIZZZIZZZZZIZZZZZZZZZZZII"": 0.10076021275590463, ""ZIZZIZIZZIZZZIZZZZZIIIZZZ"": 0.7111608748627699}, {""IZZIZIZIZIZZIZIIIIZZIIZZZ"": -0.4011015363439747, ""IZZIIIZIZIIZZIIIZIIIZIZZZ"": 0.7446296025676948, ""IIIZZIZZIZZZZZZIZZZZIZIZZ"": -0.4535179634021962, ""ZZIIIIIZZIIIZZZZIIZZZIZIZ"": -0.07420882590706879, ""ZIZIIZZZZZIZIZIIZIZIIZIIZ"": -0.9626042126683756, ""ZIZIIZIIIIZIZIZIZZZIIZZZZ"": -0.22615204169695824, ""ZZIIZZZZIIZIIZZZIIZZIZZZZ"": -0.9848699399319376, ""ZIZZZZZIIIZIZZIZIZZIZZIZI"": 0.25347722549963625, ""ZZIIZZIIIIIIIZIZIIZZIZZIZ"": -0.47609769127226276, ""ZIIZZZZIIZZZZZZZIZZZIZIIZ"": -0.06861633186828509, ""IIIIIZIIZZIZIZZZIZIIZIIZZ"": -0.2599338644788456, ""ZZZZIIZZZIIIZIIZIZZIIZZIZ"": -0.4864518953540047, ""IZIZIIIZZZIIZIZIIIZIIZZIZ"": -0.577884297959149, ""ZIZZIZZZIIZIIIZZIZZZZIZZZ"": 0.5711047612963678, ""IIZIZZIZZZIIZIIZIIZZZZZII"": -0.4187938070048074, ""IIZZZZIIZIZIZIIIZZZIZIIIZ"": 0.564056875459336, ""IZZZZIZZZZIZIZZIIZZZZZZZI"": 0.33587788007132025, ""IZZIZZZZZIIIIZZIZZZZZZIII"": -0.2989745804102695, ""ZIIZIZZIIZIZZZIIZIZIZIZII"": -0.9753222467166582, ""IIIZZZIZZZZIIIIZIIIIIZIII"": -0.7132996457054703, ""ZIZZIZIZIZIZZZZZZZIZIIZII"": 0.03291023908895441, ""IZIIIZZIIZIZIZIIZZZZIIIIZ"": -0.9224118483183887, ""ZIIIZZZZZIZZIZIIIIZIZZIZZ"": -0.8362193817016808, ""IZZIZIZZIZIIZZIZZZZIIZZZI"": 0.22229800419022983, ""IZIZZIZZZIZIZZZIIZIIZZIII"": -0.13977691692996008, ""ZZIZZZZIZIZZZIIIZZZIZIZII"": -0.8982754991648108, ""ZIIZIIIZZZZZIIIZZZZIIZIIZ"": -0.05212533036167799, ""ZIIIZIZIZIZIZIIZIZZIZZZZZ"": -0.23862000480718182, ""IZIIIZIZZIZZZZIZIIIIIZIIZ"": 0.8474900809506811, ""IIIZZIZIIIZIIIIZZZIZIZIIZ"": -0.20417032669783897, ""IIZIZZIIIIZIIIZIZIIZIZZII"": 0.7974982669498696, ""IZZIIIIZZIZIIZZIZZZZZIZII"": -0.6792958129339761}, {""ZZZZIZIIIIZZZIZIIZIZZZZIZ"": -1.0, ""ZZIZZIIZIZIZIIIIZIIIIIZZZ"": -0.6120284126123343, ""ZZZZZZZZZZZZZZZZZZZZZZZZZ"": -1.0, ""IZZZIZZIIIIIZZIIIZZIIIZIZ"": 0.599081726528749, ""ZZZZIZIIIIZIZIZZZIZZZZIZI"": 0.5270312682274954, ""ZZIZZIIZZZZIZIZZIZZIZZZII"": 0.008714656666917175, ""ZZIZZZZIIIIZZZIIZZZZIZIZZ"": 0.9326130103087322, ""ZZIZZIIZZIIIIZIZZIIIIZIZZ"": -0.10189100776710669, ""ZIIZIIZIZIIZZIIIZIZZZZIIZ"": -0.42105491577330206, ""ZIIZZIZZZIIZZZZZIZZIIZIZZ"": -0.042347330638538405, ""ZIZZZIZIIIZZIIZZIZZZIZIZI"": 1.0, ""ZIZZZZZZZIIZIIIZZIIZZIIZI"": 1.0, ""ZIZZIIIZZZZZZIZIZIIZZIIII"": -0.2719464258660731, ""IZZIIZIIIZIIIIZIIZZZZIIZZ"": -1.0, ""ZIIZIZIIIZZZZIIZZIIIZIZII"": -0.7063076301703264, ""IIZZIIZZZZZZZIIZIIIZIIIII"": -0.5718031554138565, ""ZZIIZZZIIZIIZIIIZZZIZZIZZ"": 0.20683275708774562, ""IZZZZZIIIZZIZZZIZZZIZZZII"": -0.23132389193541847, ""ZZZIZZZZIZZIZIIIZIZIZIIIZ"": -0.5349615564584302, ""ZIIZIZIIZIZIZZIZIIIIIIIZI"": 0.9769939881946459, ""ZZZIZZZIZZIIIZIZZIIIIIZII"": 0.5057813746232647, ""ZIZZZIIZZIIZZZIZZZIIZIZZI"": 0.898162430242401, ""ZZIZZIZZIZIZIZZIZZZZZIIII"": 0.29777919968508026}, {""ZZZZIZZZIZZIZIZZIZZZZZZIZ"": -0.9122896791221626, ""ZZZZZZZZZZZZZZZZZZZZZZZZZ"": -0.14026747900561762, ""ZZIZZZIIIIIZZIIZZIZIIIIZZ"": -1.0, ""ZZIZZIZZZIIIIIZIIZIZIIZIZ"": -0.8269740077225305, ""ZIZIZIIIZZIZZZIIIZIZZZIII"": 0.9131565997056206, ""IZIIZIIZIIZZZIZZIZIIZZZII"": -0.2809740373724099, ""ZZZIZZZZIZIZIIZIZZZZZIIII"": 0.372444262422899, ""ZZZZZZIZIIIIIZIZZIZZIZZII"": -0.5419097683976306, ""ZIZZIZIZIIIIZIIIZZZZIZZZI"": -1.0, ""ZIIZIZZIIIIZZZZIIZZIZIZII"": 0.7134123273230365, ""ZZZZZZZIIIZIZIZZIIZZIZIII"": -1.0, ""ZZZIIIZZIIZZZIIZZIIZZZIZZ"": 0.9005267608553862, ""ZZZIIZZZZZZZZIIZZIZIZZZZZ"": -1.0, ""ZIZZIZZZIZIZZZIZZZIIIZIIZ"": 0.07181434211220769, ""ZIIZIIIIIZZIZZZZZIIZZZIII"": 0.2779546224226691, ""ZZIIZZIIZZIZIZZZZIZIZZIZI"": 1.0, ""ZZZZIIIIIIZIZIIIZIIZIIIIZ"": 0.5532272501466045, ""IZIZIIIIZZIIIZZZIIIZIIIII"": -0.4853334077939991}, {""ZZIIIZZIIZIZIIIZZIZZZIZZI"": -0.9304825384191504, ""ZZZIIIZIZIIZIIZIIZIIZZZZZ"": -0.23947151061269278, ""ZIIZIIIIIZIZZIIZIIIZIIZZI"": 0.38906633400012325, ""ZZZIZIZIZIZIZIZIIZZIZIZIZ"": -0.21416973513284332, ""ZIIIIZIIZIZZZZIZIZIIZIZZI"": -0.7940047487241921, ""ZZZZZZZIZIZZZIZZIZIIIZZII"": 0.37719742250159904, ""ZIIZZZIIIIIIZZIIZIZIZIZII"": -0.1909765386619866, ""IIZIZZZZIIZIZZZIZZZZZZZZZ"": -0.5945263718203215, ""IIZIZIZZIZIZIZIZIZIIZIIIZ"": -0.1638376299725004, ""IZZIIIZIZZIIIZZZZIIIIZIZZ"": -0.5450476622125728, ""ZIZZIZZIIIZZIZIZZZZIIZIIZ"": -0.7581095913777944, ""IIIZIIIZZZIZIIZIIZIZZZZZZ"": -0.08041996011316832, ""IZIZIZZZIZIZIIZZIZZIZIZIZ"": -0.5258941330631648, ""IIZIZIIZZZZIIIIIZIZZZZIIZ"": -0.45331020069221495, ""IZZZZIIIIZZZZIZIZIIZZIZZI"": -0.9962896145657789, ""IIIIZIZIIIIIZZIZIIZIIZIII"": -0.6745058261392898, ""IZZIIZIZZIIZIIZIZZZZIZIIZ"": 0.3478718139501358, ""ZIZZIZIZIZIZZZZIZZZIZZIZI"": 0.4822755614686487, ""IZZZIZZZIZIZIIZIIIZZIIIZI"": 0.4405314418417241, ""ZZZIIIZZIZIIIZZIZZZZZIIII"": 0.9574233260298359, ""ZIZIIIIZZZIZIIZIIIIIIZZIZ"": 0.7180455334534912, ""ZIZZIIIZZIZZIIZZIIZZZZIZZ"": 0.8153313897283818, ""ZIIZIZIIZIZIIZIZIZIZZZIZZ"": -0.9133183863169518, ""ZIZZZIZZZZIZZIZIZIIIZIIII"": 0.5757338549659972, ""IZZIIIZZZIZZIZZZIZZZZZZZZ"": -0.42771847968440024, ""ZIZZZZZIZZZIZIZZZIZZIIZIZ"": 0.7775961090565986, ""IZIZZZIZZIZZIZZIIZIIZZIII"": -0.5541315177597446, ""IZIZZIIZIIZIZZIZZIIZZIZII"": -0.47739950000355114, ""ZIIZZIIZZIIZZZIIZZIIZZIZI"": -0.6464820499422539, ""ZZIIZZIZZIZZZZZIIZIZIIIIZ"": -0.5099055068872407, ""ZZZIIIZIIIIZZZIZIIZZZZZZI"": 0.7043639817330176, ""IIIIZIZZIIIZZZZIZZZZIZZII"": -0.26832141122166875}, {}, {}]"
su2random_indep_qiskit_25.qasm,1,0.4,0.042008084197316706,"[{""IIIIZZIIZIIZZIZIIIIZZIZII"": -0.5243856735300425, ""ZZZIIZIZIIZIZZZIIIIZIZZZZ"": 0.42259811331733876, ""IZZZZZIZIZZIIZZIIIIIIIIII"": 0.9141340573165333, ""ZZZIIIZIIZIIZZZIIIIIIZIII"": 0.3973525157735719, ""ZZZIIIZZZZIZIZZIZZIZIIZZI"": -0.8570090192261722, ""ZZIIIIZZIZZIZIZZZIIZZZZZZ"": 0.881120319333826, ""IZIIZIZIIZIZZZZZZIIIZIZII"": -0.5494544904673071, ""IZIIZIIIZZIZIIIIIZZIZZIII"": -0.34965661970019324, ""ZZZZZZZZZZZZZZZZZZZZZZZZZ"": 0.6691464176943529, ""ZIIZIZIZZIZIIIIIZZZZZZIZZ"": -0.7920948031428104, ""ZZZZZIIIIZIZZZIIZIZIZZZZI"": 0.2993992913900982, ""ZZIIIIZIZIIZIZZIIZZIIZIIZ"": -0.4469171444034097, ""IIZIIZIZIZZIZIZZIIZZIZIZI"": -1.0, ""ZZIIZIZIIZZZIIIZIIIIIIIZZ"": -1.0, ""ZZZIZIZIIIIZZZZIZZZIZIZZZ"": -0.9594726009826737, ""IIZZZZZZZZIZZZIIZIZZIZIZI"": 0.028761888447309175, ""IIIZZIIZIIZIIZZIZZIIIZZIZ"": 1.0, ""IIIZZZZIIZZIIIIZZZIIZIZZZ"": 0.014170300653569667, ""IIZZZZIZIIIIIIZIZIIIIIIZZ"": 0.16018918806168267, ""ZIIZZIZIIZIZIIZIZZZZZZIIZ"": 0.5903927889339013, ""ZIZIIIZZZIIIIZZZZIIIZZIZI"": 0.22369814683623224, ""ZZZIIIZZIIIIZZZIIZZIIIZZZ"": 0.15099601547185898, ""ZIIIIZIIIZZIZZZIZIIIIZZII"": 0.9798664273935693, ""IIZZZZIIIZIZIIIIZZIIIIIII"": 0.16228889544774766, ""IZZZIIIZIZZIZIZZIIIIZZIZI"": -1.0, ""IZZIZIIIIIIZZZZIIIIZZZIII"": -0.690442153713603, ""ZZIIZIZIIZIIZZIIZZZZIIIZI"": 0.6007831455743109, ""IIZIZZIZIIIIIZZIZIIZIZZZI"": -0.4587919850046801}, {""IZZIZIZIIIIZZIZIIZIZZIZZI"": 0.37304270196634043, ""ZZZZZZZZZZZZZZZZZZZZZZZZZ"": 1.0, ""ZZIIZIZIIZIZZIIZZIIIIIIII"": -0.43497722249231363, ""ZIZZIZIZZZIIIZIIIZIIZZIIZ"": -0.4225561177857351, ""ZZIZIIIIZIIZZZIIZIIZZIZZZ"": -0.1380970706302888, ""ZIIIZZZZZIZZIZZIZZIZZZIZI"": 0.7516738210367481, ""ZIZIZZIIIIIIZZIZIIIIIZZZZ"": -1.0, ""IZZIZIZIIZZIIIIZIZIZZIIZZ"": -0.2664135933838686, ""ZIIIIZZIIZIIIIIZIZZIZIIZZ"": -0.7481119995942289, ""ZZIZZIIIZZZIIIZIIIZZZIZZI"": -0.2939275093371575, ""ZIZIZZZZIIIIIIIIZIIIIIZII"": 0.8004880592891751, ""IZIIZZIIIIIZIIZIIZIIIZZZZ"": -0.7062735510269557, ""ZZZZZZIIIZIIIIIZIZZIZZZZZ"": 0.0445190122991142, ""IIZZZIZIZIZZZIZIZIZZZIIZI"": -1.0, ""ZZZZZZIIZZIIIZZIIIZZZIIIZ"": 0.6880838635239518, ""IIZIIIIZIIIIZZIZIIIIZZZIZ"": 1.0, ""ZZIZZZIZZZZZIIIZZIIIIZIZI"": -0.6287073610477695, ""IZIZIZZZIIIZIZIZZIIZZZIZI"": -0.8235491009457072, ""ZZIZZIZZZZIIZIIIZIIIZIZII"": -0.48503411673663543, ""IZZZZZZZIIZZIIIZIZIIIIIII"": 0.10803609643303935}, {}, {""ZZZZZZZZZZZZZZZZZZZZZZZZZ"": -0.784959137211255, ""ZZZZZIZIZIZIZZIIZZIIZZIZZ"": -1.0, ""ZZIIZIIIIIIIIZIZIIIZIIIZZ"": 0.4120453032740856, ""ZIZIZIIZIIIIIZIZIZZZZZZZI"": -0.30086893322358715, ""ZIIIIZZIIIIZZZIIZZIZZZZZI"": -0.8840194400211584, ""ZZZIZIZZZZZZZIZIZZIIZZZZI"": 0.4256592021273081, ""ZIZIIIIIIZIZIZZZZZZZZIIZI"": 0.04103544489071839, ""ZZZIZIZIIZZZIZIZZZZZZIZII"": 0.8811047454918792, ""IZIIIZIIIZZIZZZIZIZZIZZZI"": -0.9019319356621869, ""ZZZIIZZZZIZZZZZIIIZZIZIZZ"": -0.17591283444925598, ""ZZZIZZZIIZZIIIZZIZIZZIIZZ"": 0.04014384176060848, ""ZIZZIZZIZZIIZIIIIIZIZZZZZ"": -0.20538569508537924, ""ZZZIZZZZIZZZZIIIIIIZIZZZZ"": -0.06225045029799891, ""ZIZZZZIZIIZIIIZIIIIIZZZZI"": 1.0, ""ZIIZIZIIZIIZZIZZIZZIIIIIZ"": -1.0, ""ZIIZIIIIZIIZIIIZIZIZIIIIZ"": -0.22794304623609607, ""ZIIIIIZIIZIIIIIIZZZIZZZIZ"": 0.2436643902483357, ""ZZZIZIIIIIIZZZZZZZIZZIIZZ"": -0.6352198118129909, ""IIZIZIIIIZIZIZZZIIIIZIIZZ"": 1.0, ""IZIZIZIZIZIIZIIZZZIZZZIIZ"": 1.0, ""IZZZIZIZIIZZZIIZZZZIZIZZZ"": 0.7262204739514645, ""ZZIIZIIIIIIIIIIZZIIIIZIZI"": -0.10219687044255221, ""ZIIZIIZZIIIIIZZZIIZIZZZZI"": -1.0, ""ZZZZIZZIIZIIIIZZIIZIZIIIZ"": 0.21149564663018025, ""ZIZZZIZZZZZZZIZZZZIZIZIIZ"": -1.0, ""ZZIZIIZIZIZIZIZIIIIZIIIIZ"": 0.6313771154037625}, {}, {}, {}, {}, {}, {""ZZIIZZZIIZZIIIIZZIZZZIIZZ"": -0.9567754612559962, ""IIIZIZZZZZZZZIZZIIZZIZZIZ"": -0.28837903999879644, ""ZIIIIZIZIZIZIZZIZIZIIZZIZ"": -0.41017957569105556, ""IIZIZIIZIZIZZZIIZZZIIIZZI"": 0.4964096274917502, ""IIIZIIIIZIIZIIIIZZIZIIIIZ"": -0.10809413268106627, ""ZIIZZZZIZIZZZIZZIIZIZIZIZ"": 0.17957539279412704, ""ZZZZZIZZIZIIZIZIIZIZIZIZZ"": -0.168270791406248, ""IZZZIZZIZZZZZIIIIIIZIZIZZ"": -0.34575043337062517, ""ZZZIIIIZZZZZIIIIIIZIZZZZI"": 0.9789453609781609, ""IIIIZIZIZZZIZIIIIIZIZIIZZ"": -0.6172088460173935, ""IIZIZZZIIIZZIZZIZIZZZZIZI"": -0.3627807221305861, ""IZIIIIZZZIIZIIZZIIIIZZZZI"": 0.1362896169874479, ""IIIZIZIIIIIZZZZZZIIIZIZIZ"": -0.3255157689169541, ""IZZZIZZZZIIIIIIIIZIIIZIIZ"": 0.3175981578956306, ""IIIIZIIIZIZIZZIIIZZIZZZIZ"": 0.06549803225532513, ""IZZZIZZZZZIIZZZIZZIIZIZII"": 0.8593584807185115, ""IIZZIZZZIZIZIIIZZZIZZIZII"": -0.9066438715053005, ""IIZZIIIZIIIIZZIIIIIZIZIIZ"": 0.4191942632772465, ""IIIIZZIZZZZIIZIIIIZIIZZII"": 0.12684745516718454, ""ZZZIIIZZIZZZIZZIZZIIZZZZI"": -0.8925161883405983, ""ZZIZIZIZIZIZIZZZIIIZZZZZI"": 0.5908915346376622, ""ZIIIZZIIIIIIZZZZZIZZIZZZZ"": -0.731257262657363, ""ZIZZIZIIZIZZIZZIZZIIZZIIZ"": -0.8337503984467842, ""IIZIZZZZIIZZIIIZIZIZIIZII"": 0.8024624129704074, ""ZZZIZIZZZZIZIZZIZZZZIIIII"": 0.09969234959126161, ""IIIZZZIZZZZZZIIIZZIIIZZII"": 0.9299281087640003, ""ZIZIIIZZZZIIIZZZIIIIIIZII"": -0.7786681382608684, ""IZZIZIZZZZIZZIZZIZIIZZZZI"": 0.39251285973349925, ""ZIIIZZZIZIZZIIIIIIZIIIIII"": 0.711098265158381, ""IIIZZIIZIZZZIZIZIZIZZZZZZ"": -0.8473540877770296, ""ZIIZZZZIZIIIIIIIZIZIIIZII"": 0.5787209408057132, ""IZZZIZZIZIIZIZIZZZIZZZZZZ"": 0.5262661588811324}]"
