Program,mutant,catch_avg,avg_fitness,testcases
su2random_indep_qiskit_5.qasm,f1,"[0, 0, 0, 0, 0]","[0.8562563185125912, 0.9542121494154221, 0.7335623146107413, 0.895743795367095, 1.217684781508818]","[{""ZIZZI"": 0.4326552401740791, ""ZZIZI"": 1.0, ""ZZIIZ"": -0.9753994261508807, ""ZIZII"": -0.7800278900755605, ""IIZIZ"": -0.11221679228647262, ""IZZZI"": -0.5311298391674522, ""ZZZII"": -0.04140084525147675, ""IZIII"": -0.9685127545919276, ""IZIIZ"": -0.6413779235053518, ""IZZZZ"": 0.11590250832017468, ""ZZZIZ"": -0.9220787103094574, ""IIZZI"": -0.6825500240757358, ""ZIIII"": -0.8985694394316417, ""ZZZZZ"": 0.6806930564624528, ""IIIIZ"": -0.4924721058030015, ""ZIZIZ"": -0.030488286408626747}, {""IIIZZ"": 0.18412898823525253, ""IZIZI"": 0.023755233543058033, ""IZZII"": -0.16148384609087157, ""ZIIZI"": 0.8525461678594997, ""IZIIZ"": -0.04821735921639838, ""IIZIZ"": -1.0, ""ZIIIZ"": -0.3373577081328381, ""ZIZIZ"": 0.0699413523717082, ""IZZIZ"": -0.26342588997117905, ""ZZZZZ"": -0.9775592238124814, ""IZIZZ"": 0.7787193530420681, ""IZIII"": 0.5305610581975938, ""ZZIII"": 0.7307255003858955, ""ZZIZI"": 0.30113626171059543}, {""IZIZI"": 0.6413253041980064, ""ZZIII"": -0.44986572305412836, ""IIZIZ"": 0.03388468373169246, ""IZZIZ"": -0.1134643105199774, ""IZZII"": -0.8385143470817663, ""IZIZZ"": -0.20942983745585353, ""ZIZIZ"": 0.6740335795503827, ""ZZIZI"": 0.504920000676182, ""ZZZIZ"": 1.0, ""ZZZII"": -0.730229266465407, ""ZZZZZ"": 0.9601857050030367, ""ZIZZI"": -0.5636454452654901, ""ZIIII"": 0.6546794660193251}, {""ZIZZZ"": -0.522575884419223, ""IZZII"": 0.5818281690657107, ""ZIZII"": -0.14228396765776966, ""ZZIII"": 0.22505635204966223, ""ZIIII"": 0.9246780402225787, ""IIIIZ"": -0.9232228361551744, ""ZIIZI"": 0.3417495669418671, ""IZZZZ"": -0.4217289088014372, ""IZZIZ"": 0.32235642823836963, ""IZIZZ"": -0.7637226232138069, ""IIIZI"": 0.24450985611121565, ""ZIZZI"": 0.5200329384536853, ""ZZZIZ"": 0.39022525212854997, ""ZZZZZ"": 0.9820712839980632}, {""IIIIZ"": 0.22688104231156964, ""IZIZZ"": 0.9189653084800287, ""IIIZI"": -0.25248925210193957, ""IZZIZ"": -0.18903089827457492, ""IIZIZ"": -0.7261892699999009, ""ZIIZI"": 0.42123220836595204, ""IZZZI"": 0.5299677037125123, ""ZZZZI"": -0.5387418898294446, ""IIIZZ"": -0.6532640199199995, ""IIZZZ"": 0.09908389828150779, ""IZZZZ"": -0.8239645336558598, ""ZZZII"": -0.8112170398856677, ""ZZIII"": 0.5547353411682472}]"
su2random_indep_qiskit_5.qasm,eq,"[0, 0, 0, 0, 0]","[0.49343334917555925, 0.5545099240207287, 0.5581810936267175, 0.5408555428493262, 0.5335804462253307]","[{""ZIZIZ"": -0.3027879689697884, ""IZZZZ"": -0.14900384090674984, ""IIZIZ"": 0.6912434116023621, ""ZIIZZ"": -0.6122164209026726, ""IZZII"": -0.03755708931946668, ""IZZIZ"": 0.6288671586252028, ""ZZZII"": -0.7147310725328886, ""ZZIZI"": -0.3177095266089569, ""ZIZII"": -0.8349897748103869, ""IIIZZ"": -0.9660888422654443, ""ZZIII"": -0.2364275414143781, ""IIZII"": 0.16480172948412516, ""IZIZI"": -0.3133147021582828, ""IZIII"": 0.4605488056876904, ""ZZZZI"": 0.576622530541234}, {""ZZZZI"": -0.1963942854416596, ""ZZIZZ"": -0.9656396636437579, ""IZZZI"": -0.8652863855048987, ""IZZZZ"": -0.15874121894793247, ""ZZIIZ"": 0.13753928438229868, ""ZIZIZ"": -0.8290975940790681, ""IIIZI"": -0.41989549827950134, ""IIZZI"": -0.17447652893039178, ""ZIIZZ"": 0.4375105308561029, ""IZZIZ"": 0.11423021850414528, ""IZIII"": -0.5936720664450108, ""IIZZZ"": -0.062108184952089696, ""IIIZZ"": 0.7449927531917266, ""ZIIIZ"": 0.25312926356570853}, {""IIZZI"": 0.7878329063741528, ""IIZZZ"": -0.3124879159083051, ""ZZZZI"": -0.044014930215564546, ""ZIIIZ"": -0.7976822625693516, ""IZZZZ"": 0.20041684305049307, ""ZZIZI"": 0.5745702304953937, ""ZZZZZ"": 0.9553620475733796, ""ZIZII"": 0.8421652837507727, ""ZIIZZ"": 0.7047093306287412, ""IZIIZ"": -0.3999583138194819, ""IIZIZ"": 0.563616134646287, ""ZZIII"": 0.006692693032217607}, {""IIIZI"": -0.9354761648383172, ""IIZII"": 0.7204398263297965, ""ZIIZZ"": -0.31906932532190224, ""ZZIIZ"": 0.16389236124290976, ""ZIIIZ"": 0.6713799080573635, ""ZZZZZ"": -0.2363597732699393, ""IIZIZ"": -0.2073905471419632, ""IZZII"": -0.3086293990477477, ""IIZZI"": -0.5428016035696926, ""IZZZI"": 0.7737458391868774}, {""ZZIZI"": 0.10968870888836313, ""IZZZZ"": 0.2886586663961337, ""IZIZI"": 0.5255153094995746, ""IIZZZ"": -0.9404113068024293, ""ZIIZI"": 0.0821740239650659, ""ZZIIZ"": 0.7383854932127396, ""ZIZII"": -0.40508477076116445, ""IIIZZ"": 0.9670496215838242, ""IZZZI"": -0.40284972245905704, ""IIZZI"": 0.12397913487186552, ""IIIZI"": 0.5843559627466237, ""ZIIIZ"": -0.20856982804713775, ""ZZZZZ"": -0.4592388499748017}]"
realamprandom_indep_qiskit_5.qasm,f3,"[0, 0, 0, 0, 0]","[0.9944980592113922, 0.9091123970357718, 0.77004572289316, 0.9852986753529613, 0.7298077235253952]","[{""IZIZZ"": -0.7181027702244311, ""ZZZZI"": 0.7355055990728359, ""ZZZZZ"": -0.7310455875945089, ""ZZZII"": -0.6165782371405257, ""IZZIZ"": 1.0, ""IZIIZ"": -0.4048205665392666, ""ZZIII"": -0.45360751592828885, ""IIZIZ"": -0.7881588400192935, ""IZZZZ"": -0.4573781996719352, ""IZIZI"": -0.1323194440134104, ""IIZII"": -0.6329995726349035, ""ZIIII"": 0.03460507486549175, ""ZIZZI"": 0.6033199971222348, ""IIZZZ"": 0.3067936356569697, ""ZZZIZ"": -0.31608261824226497}, {""IIZZZ"": 0.9736843933709599, ""ZZZZI"": 0.2798376794581156, ""ZZIII"": 0.02905280189584691, ""IZIZI"": 0.38692542145291103, ""IZZZZ"": 0.3556455461654686, ""IZIZZ"": 0.5662520713908642, ""ZIZII"": 0.9927374925757648, ""ZIZZI"": -0.6340141925893349, ""ZIIII"": 0.9079337632768248, ""IIZZI"": -0.8221786818151475, ""ZZIIZ"": -0.5666739614521676, ""IIIZZ"": -0.07220268774970484}, {""ZIZIZ"": -0.7200858019695274, ""ZZZZZ"": 0.7861470387500697, ""ZZIII"": 0.16860992178684353, ""IIZZI"": 0.46615185377780877, ""IIZZZ"": -0.02503017305398596, ""IIZII"": -0.4324699550245548, ""IZIII"": 0.08143700361747214, ""IZZIZ"": -0.6261694416406386, ""ZZIIZ"": 0.39217538779502187, ""ZIZII"": -1.0, ""ZIZZZ"": 0.2739698871399913, ""ZZZZI"": -0.5368918887025782, ""IZZZI"": 0.9670194042475919}, {""IZIIZ"": -0.2511770685540489, ""ZZZII"": 0.6557279307787102, ""IIIIZ"": -0.6711658440197192, ""ZIIII"": -0.06745036146305111, ""ZZZZZ"": 0.24309983924588424, ""ZIIZZ"": -0.4105274762913456, ""ZIZII"": -0.9105561107749559, ""IZIZI"": -0.5805969609084278, ""ZIIIZ"": 0.6639455540525863, ""ZIZIZ"": -0.7048645788135246, ""IIIZZ"": -0.8916906513530602, ""ZZIIZ"": 0.7359355224860945}, {""ZZIII"": 0.2577964862668477, ""IZIZZ"": 0.5573048948265276, ""ZZIZZ"": 0.4250884991919138, ""ZIZZZ"": -0.08932023943282966, ""ZIIZZ"": -0.44683904443737305, ""IIIIZ"": -0.20792914527406672, ""IIIZZ"": 0.45275670318132455, ""IIIZI"": 0.0692924326768137, ""IZIZI"": 0.4523901232338918, ""ZZZZI"": -0.035635078913650975, ""ZIIIZ"": 0.2210032558031261, ""ZIZIZ"": -0.8843808666776457, ""ZIIZI"": -0.24812052573816623, ""IZZIZ"": -0.7686937912918214}]"
realamprandom_indep_qiskit_5.qasm,f2,"[0, 0, 0, 0, 0]","[0.8227232016453643, 1.3673438969520884, 0.6087712273048966, 0.5702352049194801, 0.8212572434833625]","[{""ZZIZZ"": -0.7212947210015594, ""ZIIZZ"": -0.9055915422992503, ""ZIIZI"": 0.5788793308288991, ""ZIZIZ"": 0.8777100799333133, ""IZIZI"": -0.8521699798005735, ""IIZZI"": 0.2508850635574021, ""ZZZIZ"": -0.03616751851261772, ""ZZIIZ"": 0.9308269211687163, ""ZIIIZ"": -0.33730287344734017, ""IZZZI"": 0.7347699207081083, ""IZIII"": -0.6715906283746129, ""ZIZZI"": -0.3587332053734181, ""ZZIII"": -0.14056583928138683, ""IZZII"": 0.6804365925656388}, {""ZZZIZ"": 0.03273365503406461, ""ZIIZZ"": 0.8106153595208174, ""ZZIIZ"": -0.12050556738623334, ""IZZZI"": 0.5292585265098424, ""IZIIZ"": 0.9864498098147262, ""IIZZI"": 0.5772374826138935, ""IZZIZ"": -0.5049327647673774, ""IIZII"": 0.14476850865076848, ""ZIZII"": -0.9731368592138371, ""IIZIZ"": 0.6257606172989519, ""ZIZIZ"": -0.742817212107197, ""ZZIZI"": 0.7636260468969756, ""IIZZZ"": 0.9460220943272821, ""ZZZII"": 0.8469167932503251, ""ZZZZI"": 0.010537339165911517}, {""ZIIIZ"": -0.7173322265643696, ""IIIIZ"": 0.7895694647822991, ""IZZZZ"": -0.09110737109235578, ""ZZZIZ"": 0.5748335139667652, ""IIZZI"": -0.37297449389001763, ""ZIZZZ"": 0.5657368082789564, ""ZZIII"": 0.25930223266766145, ""ZIZII"": 0.5108111736371846, ""IIZII"": -0.30736745823244643, ""IZIZZ"": -0.3066219086031805, ""IIZIZ"": 0.31198417668098755, ""IZZII"": -0.6165718383547123, ""ZIIII"": -0.4753378052540672}, {""ZZIZZ"": 0.5726293534921176, ""IZIII"": -0.9456207970956929, ""IZZIZ"": -0.620893552955038, ""ZIIIZ"": 0.35596123878322206, ""ZZIII"": 0.4013119201278045, ""ZZIIZ"": -0.14421139899917793, ""ZIIII"": 0.5952060132639008, ""IIIIZ"": -0.16193917260194404, ""IIZII"": 0.3004144927520761, ""IIIZZ"": -0.6065198966937044, ""IIIZI"": 0.31290540328116234, ""ZIIZI"": -0.5903599337310601, ""ZZZII"": 0.21783392980287467, ""ZIIZZ"": 0.08625335811270625}, {""ZZZIZ"": -0.060307214161984535, ""ZIIIZ"": -0.45004410076015056, ""IIZIZ"": -0.9500823341565464, ""ZZZII"": -0.4996525581290455, ""ZZZZI"": 0.3296792498120443, ""ZIIZI"": 0.9754470393041887, ""ZZIZI"": -0.03248701166389328, ""IIZII"": 0.6720228086323854, ""IZIZZ"": 0.5377145890866727, ""ZIZZZ"": -0.1361896749071228, ""IZZIZ"": -0.7075376075793066, ""ZZIIZ"": 0.8800392203438516, ""IIZZI"": 0.08090351777350226, ""ZIZII"": 0.8441081587090447}]"
realamprandom_indep_qiskit_5.qasm,f1,"[0, 0, 0, 0, 0]","[1.0659505200601478, 0.9361987946997208, 0.786493013151196, 0.6965832671121666, 0.7104423492589695]","[{""IIZZZ"": -0.21129448388908184, ""IIIZI"": -0.9438184744297811, ""IZZII"": 0.7206362352422679, ""ZIIZZ"": 0.32450700514348413, ""IZZZZ"": -0.41711112224203384, ""IZZZI"": 0.6061101113900453, ""IIIIZ"": 0.13922983148362883, ""ZIZII"": -0.9165547253871097, ""ZZZZZ"": -1.0, ""ZZIZI"": -0.799246176638468, ""IZIII"": 1.0, ""ZIIII"": 0.17754057414793353}, {""IIIZI"": -0.12629850354111424, ""ZZIZZ"": -0.8044337075728368, ""ZIZZI"": -0.5078540709075352, ""IIZIZ"": -0.8758247789491944, ""ZIIIZ"": -0.4658636094054354, ""IIZZZ"": -0.19800298032491703, ""ZIIZI"": 0.4763636192216589, ""IIIZZ"": 0.5412199300245236, ""IZIIZ"": -0.622216522875894, ""ZIIII"": 0.49767573968459705, ""ZZIIZ"": 0.6740511459175297, ""ZZZZZ"": -0.23774104934603843, ""ZZZII"": -0.7373983572286805}, {""ZIZII"": 0.8716900745034564, ""ZZIII"": 0.45300226516192954, ""ZIZZI"": 1.0, ""IIZII"": 0.011304980490409358, ""IZZII"": -0.26273752352394397, ""IIZZZ"": 0.2639189456954405, ""IIZZI"": -0.26706365437950563, ""IZZZI"": -0.1672254964832412, ""ZZIZI"": -0.26750158655502865, ""ZZZII"": -0.7050448591803179, ""ZIIII"": -0.6203766516502807, ""IIIIZ"": -0.8307070842490235, ""ZZZZZ"": -0.7461997965560982}, {""IZIIZ"": 0.4327919693083156, ""ZIZIZ"": -0.1813343491917776, ""ZIIZZ"": 0.7526568281494378, ""ZZIZZ"": 0.4876677199706904, ""IZZIZ"": -0.5341395285424596, ""ZZIII"": -0.26539728690989, ""ZIZZZ"": -0.42901443364147757, ""IIZZI"": 0.5924241138220563, ""ZIIIZ"": 0.16832591774214323, ""ZZZZI"": -0.3674749599503785, ""IIIZZ"": -0.12021953790862593, ""IZIZZ"": 0.2988080088081896, ""IZZZI"": 0.5770331456588542}, {""ZZIZZ"": -0.024698408306355002, ""IZZIZ"": 0.7755566886891816, ""IZZZI"": -0.21760431062086244, ""IIZII"": -0.812028442438865, ""IIZIZ"": -0.3174899776362456, ""ZZIII"": 0.7088247848687665, ""ZZZZI"": -0.5877848304617379, ""IZZZZ"": -0.7268555225637344, ""IIZZI"": 0.9208000419887168, ""ZIZIZ"": 1.0, ""ZIIII"": 0.8997353030064729}]"
realamprandom_indep_qiskit_5.qasm,eq,"[0, 0, 0, 0, 0]","[0.6470580762766529, 0.5994463581720043, 0.5859535107619509, 0.5754113497215425, 0.893872185847691]","[{""IZZII"": -0.25111504997887624, ""ZZZZI"": 0.8848510412223384, ""IZZZZ"": -0.09653701049140831, ""ZIIZI"": -0.4736805015814027, ""ZZZII"": -0.9761786105555394, ""ZIIZZ"": 0.4320517918705593, ""IIZZZ"": -0.45168155737152016, ""ZZZZZ"": 0.7161685329413306, ""IZIII"": -0.39014546707765724, ""ZZIII"": 0.852949848337895, ""ZIZZI"": -0.8315387113254958, ""IZZIZ"": 0.8796465745053329, ""IZIZI"": 0.8211223086655887}, {""ZIZII"": 0.8573020360309855, ""ZIIZZ"": -0.7016236103399311, ""ZZIZZ"": -0.32151169385640743, ""IZIZI"": -0.044366810165948026, ""IZZIZ"": -0.1242266078361785, ""IIIZI"": 0.7757289981745468, ""IIIIZ"": 0.4420141081478967, ""ZZIZI"": -0.7284950829388006, ""IZZZZ"": 0.8398579104017526, ""ZZZZI"": 0.17545774810266285, ""ZIIII"": 0.7844199775703086, ""ZZZZZ"": 0.42532689476532076}, {""ZZZIZ"": -0.25182154670309087, ""IZZZZ"": 0.3907390739920249, ""ZIZZZ"": -0.7487476062283492, ""IZIZZ"": -0.511474348700672, ""IIIZI"": 1.0, ""IZZIZ"": -0.7265609257413994, ""ZZIZI"": 0.07309506712457804, ""ZIIII"": -0.7432911380286973, ""IZZII"": 0.28884958988649345, ""ZIIZI"": -0.9759565991528231, ""ZZZZZ"": 0.9264985287727621, ""ZIZIZ"": -0.7810646087963836, ""IIZII"": 0.28576957642808, ""ZIZZI"": -0.7379661571385024, ""IZIIZ"": 0.3675624499380442}, {""ZIIZZ"": -0.8087884789112738, ""IZIIZ"": -0.08323091713991225, ""ZIIII"": -0.7224176317811474, ""ZIIZI"": -0.9655259789977191, ""ZZZIZ"": -0.6613616178464582, ""IIZII"": 0.18481122120531263, ""ZZIZZ"": -0.5951280298028985, ""IZIII"": 0.8794112778691523, ""ZIZII"": -0.59006483832651, ""IZIZZ"": 0.1332906522476198, ""IZZZI"": 0.4974551800127388}, {""IZZZI"": 0.6349659915262562, ""ZZZII"": 0.5007578571117305, ""ZZZIZ"": -0.9386684714262736, ""IIIZI"": -0.09202636066301058, ""IZIII"": 0.40885433687900774, ""ZZIZI"": -0.10657696821677233, ""ZIZIZ"": -0.8707464435640538, ""IZIIZ"": 0.9401186562254126, ""ZIZII"": -0.2875246858256719, ""ZZIIZ"": -0.8397704743472527, ""IIZZZ"": -0.6252825854421697}]"
random_indep_qiskit_5.qasm,f3,"[0, 0, 0, 0, 0]","[2.0483902885802565, 1.6574143988943426, 1.8373482628087285, 1.9654961215026368, 2.0009474872884874]","[{""IIIZZ"": -0.6579913694134093, ""IZIZI"": 0.9071324310468372, ""IZZII"": 0.949551492233227, ""IIZZZ"": -0.6063835738468362, ""IZIII"": 0.8274563158558161, ""IZZIZ"": 0.8821802075448448, ""ZIZIZ"": -0.3172151617035219, ""IIZIZ"": -0.8205078038511884, ""ZIIIZ"": -0.10843544842720691, ""IIZII"": 0.9271035480038294, ""IZZZI"": 0.8588101451880233, ""ZZIII"": -0.07281515772898953, ""ZZZZZ"": -0.4019470891297343}, {""IIIIZ"": 0.7671009255757996, ""ZZIZZ"": -0.3376396258279003, ""IIZII"": 0.850720868136129, ""ZZZZI"": 0.5288407189832094, ""ZZZZZ"": -0.9694874843433344, ""ZZIII"": -0.8355092320874964, ""ZZIIZ"": -0.4934782647525189, ""IIZZZ"": -0.8328209992134636, ""IZIZI"": 0.6293672361818978, ""IIZZI"": 0.643871005557424, ""ZIZZI"": -0.0023644968871812666, ""ZZZIZ"": -0.24960878213966436}, {""ZZIZI"": -0.9061451858841177, ""IZIZZ"": 0.6297389791900136, ""ZZIII"": -0.3738641308444908, ""IZZIZ"": -0.44203826781425365, ""IIZII"": -1.0, ""IIIZZ"": 0.5410028169386752, ""ZZZIZ"": -0.57370715058206, ""ZZZZZ"": 0.41664125802313334, ""ZIZZZ"": -0.5591773562182585, ""ZZIZZ"": 0.6253809047139836, ""IIIIZ"": -0.536731598129769, ""IZZII"": -0.47203659517625235, ""IIZZZ"": 0.5785076473846089, ""IZIIZ"": -0.9116674154611906, ""ZZIIZ"": 0.4787664035850548}, {""ZIZZI"": 0.8335047185853283, ""ZZZII"": 0.7500060564689511, ""ZIIII"": 1.0, ""IZIZZ"": 0.01651521136085936, ""IIZII"": -0.8832413534131828, ""ZIIIZ"": 0.007178706033374005, ""ZIZII"": -0.9734902474336021, ""IZIII"": -0.1491828335197117, ""IIIIZ"": 0.29118777849875005, ""ZZIZI"": -0.9282076109880778, ""IZIIZ"": -0.005821185604364176, ""ZZIIZ"": 0.4780705937191189}, {""IZIZI"": 0.47426775383539155, ""IZZII"": -0.8947112240127999, ""IIZZI"": 0.6456818550061594, ""IZZIZ"": 0.25827782899719814, ""ZZZII"": -0.482216836369377, ""IZIZZ"": 0.0933558051182497, ""ZZIIZ"": -0.9679405611773315, ""IIIIZ"": -0.021841218122039444, ""ZIZZI"": -0.7645030902693541, ""IIZII"": 0.8818215539594187, ""IIZZZ"": -1.0, ""ZZZIZ"": 0.05838581599157136}]"
random_indep_qiskit_5.qasm,f2,"[0, 0, 0, 0, 0]","[1.8866267972127102, 2.0626443024926138, 1.6212260331656345, 1.8847513140154908, 1.5682125999717091]","[{""IIZZZ"": -0.9889025180659735, ""ZZIZZ"": 0.71326831745827, ""ZZZZZ"": 0.9934871001076341, ""ZZIZI"": 0.20260335488224276, ""IZZZZ"": 0.044278769236505165, ""ZIIII"": -0.950822511690981, ""IIIIZ"": 0.20144375370960918, ""IZZIZ"": 0.6012746994705997, ""ZIIZZ"": 0.7481296488161853, ""IIZII"": 0.04040218381956747, ""ZZIII"": 0.06823932575170108, ""IZZZI"": -0.8647559537576269, ""ZIIZI"": 0.2698683806564089, ""ZZZII"": 0.6644085118497769, ""ZZIIZ"": -0.4526557737011347}, {""ZIZII"": 0.2658412643898241, ""ZZIIZ"": 0.5554938153753785, ""IIZZZ"": 0.5670110296597299, ""ZIIII"": 0.8320696384550151, ""IZIIZ"": 0.8032189914510853, ""IIIIZ"": 0.3524506016863633, ""ZZZIZ"": -0.20031525672586276, ""ZIZIZ"": 0.24006291096399487, ""IIIZZ"": 0.41434798382626337, ""IIZZI"": -0.036271832897347846, ""IZZZZ"": -0.8310864236853269, ""ZIIIZ"": -0.6006172554877852, ""ZIIZZ"": -0.8142348443083192}, {""ZZZZZ"": 0.4597230220058706, ""IZIIZ"": -0.23722827016703774, ""ZIZZZ"": -0.39307605608921004, ""IIZII"": -0.5865076795263127, ""IZZZZ"": -0.3169570494884134, ""ZZZII"": 0.614960029234867, ""IIIZZ"": 0.5696734527671036, ""ZZIIZ"": 0.9327185608646039, ""ZZZZI"": -0.8627905913730083, ""IIIIZ"": -0.5019309247975674, ""IIZIZ"": 0.5163676908901831, ""ZZIZZ"": 0.7504504305352425, ""ZIZIZ"": 0.9227242700744908, ""IIIZI"": -0.33735341762636667}, {""IZZIZ"": 0.8145578295887747, ""ZZZII"": 0.27800147293287053, ""ZZZZZ"": -0.5913709498234878, ""IIZII"": 0.41873455218627875, ""IZZII"": 0.17174484110677057, ""ZZZIZ"": 0.13039813621409244, ""ZIIZZ"": 0.7129703762725246, ""ZIZZI"": 0.9658380810488868, ""IZZZZ"": 1.0, ""IZZZI"": 0.1657126479202877, ""ZIZZZ"": 0.8729385585513484, ""ZZIZI"": 0.18331033301175645, ""IIIZZ"": -0.36539566809195545, ""IIZZZ"": 0.3341056802141399, ""ZIIII"": -1.0}, {""ZZZZI"": -0.7337219506615368, ""IIIIZ"": 0.9289174318844453, ""ZIZZZ"": 0.23570857351603852, ""IIZIZ"": 1.0, ""ZIIIZ"": -0.8113878283035149, ""ZZIZI"": 0.4968788378148018, ""IZZII"": -0.5643284615342299, ""ZIIII"": 0.3167363301678565, ""IIZZZ"": 0.5534573448946116, ""ZIZII"": 0.11358204961554909, ""ZZZII"": 0.5335430000295285, ""IIZII"": -0.7747781960152812, ""IZIII"": 0.40536317620462087, ""ZZIII"": -0.7604230017769553}]"
random_indep_qiskit_5.qasm,f1,"[0, 0, 0, 0, 0]","[1.9648845331295413, 1.6188973623892924, 1.9099284693398313, 2.2105325223823464, 1.6782301919363647]","[{""IIZII"": -0.944788596825032, ""ZZZII"": -0.9828345667469883, ""IIZZZ"": -0.2708178020382318, ""ZZZZI"": -0.8160600736053818, ""ZZZZZ"": 0.03659536227109915, ""IIZIZ"": 0.4516899393816272, ""ZZIIZ"": 0.44460179898636815, ""ZIIII"": 1.0, ""ZZZIZ"": 0.53653576312225, ""IIIZI"": -0.8555959947496944}, {""ZZIZZ"": -0.9091318981581265, ""ZIZII"": 0.475238716828504, ""ZZIIZ"": -0.747487961773309, ""IZZZZ"": 0.39430012788590574, ""ZZZZI"": 0.5238630010290595, ""IZIZI"": -0.5512469682473107, ""IIIIZ"": -0.6733413328084407, ""IZZII"": 0.7845770314988656, ""IZZZI"": -0.51191905787129, ""ZZZIZ"": -1.0, ""IZZIZ"": 0.6683200823573767, ""ZIIIZ"": 1.0}, {""IIIZI"": 0.458001019580372, ""IZIZZ"": 0.877538471252127, ""ZZIII"": 0.20947273476253037, ""IIZII"": -1.0, ""ZIZZZ"": -0.7038653454722443, ""IIZZI"": -0.7550960141934242, ""IZZZI"": 0.9591843387010482, ""IZZIZ"": -0.7116611412332201, ""ZZZZI"": -0.7641236507740935, ""IIZZZ"": -0.02380880955621513, ""ZZZIZ"": -0.4874008802907818, ""ZIIIZ"": -0.8083732678802792, ""ZIZIZ"": 0.6768626829124966, ""ZIIZZ"": -0.4647415539887337}, {""IZZZI"": 0.23765333303907146, ""IIZII"": 0.4317876538219963, ""ZIIZZ"": 0.6679973494607971, ""ZZZIZ"": -0.9343527622052656, ""ZIIIZ"": 0.5844721966467098, ""IIIIZ"": -0.02253957236496043, ""IZZZZ"": 0.6802739659675731, ""ZZZZI"": 0.04694732395474863, ""IIZZZ"": -0.8478674995542351, ""ZZIZZ"": -0.07950504857171808, ""IIIZZ"": 0.3544061602249118, ""ZIIII"": -0.8675814945598612, ""ZIZZZ"": -0.38061912876864185, ""ZIZZI"": 0.7271375041322855, ""IZIZZ"": -0.6552633546866935}, {""ZZZZI"": -0.695089653589301, ""ZZIIZ"": 0.6768614120858629, ""IIZZI"": -0.4365351194836585, ""IZZZZ"": 0.22214094754822758, ""ZIIZZ"": -0.7902933096757999, ""ZIIII"": 0.9958768255841799, ""IZZII"": -0.19122733367243944, ""IZZIZ"": -0.27644396346285904, ""IZIZI"": 0.9001296178723716, ""IZIZZ"": 0.10704786209866594, ""IZZZI"": -0.21581669567706196, ""ZZZII"": -0.2785999022364852}]"
random_indep_qiskit_5.qasm,eq,"[0, 0, 0, 0, 0]","[1.2138102173732306, 1.4213181789573544, 1.2249266343959306, 1.6034548758337104, 1.598931637461241]","[{""ZZIZZ"": 0.7495876076920042, ""IIZZZ"": -0.9787773361625642, ""IIZIZ"": -0.6065755007291015, ""IIZII"": 0.5187530589616646, ""ZIZII"": -0.5833908890052191, ""ZZZII"": -0.5105879282627038, ""ZZIZI"": -0.33690365243898995, ""ZIIIZ"": 0.047999274432646385, ""ZZZIZ"": 0.7891317897817235, ""ZIIII"": 0.05600577495094536, ""ZIZZZ"": 0.3832985499905407, ""IZIIZ"": 0.588644863830953, ""ZIIZZ"": 0.9406850058472824}, {""ZIIIZ"": -0.8994721082643781, ""ZIZZZ"": -0.5611561202613375, ""ZZIZZ"": 0.8281924175965246, ""IIZZI"": 0.2585553459350185, ""ZZIIZ"": -0.7128605529541115, ""IZIZI"": -0.26701594776210713, ""ZIIZZ"": -0.8574838907155595, ""IIZZZ"": 0.9209642802040965, ""IIIZI"": -0.4621796348981846, ""ZZZZI"": -0.5069959713723111, ""IZIII"": -0.5728427474687738, ""IIIZZ"": 0.5373429016359005}, {""ZIZZZ"": -0.4448986984603036, ""IIZIZ"": -0.412912185991559, ""IIIZI"": 0.5280003402902059, ""IIIZZ"": 0.9413836542401155, ""IIZII"": -1.0, ""ZIIII"": 0.7841440562140636, ""IZIZI"": 0.1857680728044275, ""ZZZZI"": -0.14988704138056416, ""IZIII"": 0.06518137306915936, ""ZIIZZ"": -0.17084754343748298}, {""IZIII"": -0.8637342159958757, ""IIZZZ"": -0.3313941472580841, ""ZZIZI"": 0.6188181550890374, ""ZIZZZ"": 0.23228318003144743, ""ZZIZZ"": -0.953733839408674, ""IZZIZ"": 0.5325022471357428, ""ZZZZZ"": 0.21182860246819507, ""IZZII"": -0.9948339591449009, ""ZIIII"": -0.790205886181264, ""ZZZZI"": 0.6745390340872712, ""IIZII"": 1.0}, {""ZZZZZ"": -0.15353503157918297, ""IIZZZ"": -0.7787833189395718, ""ZIIZZ"": -0.16868635051621336, ""ZIIII"": -0.6933166068615302, ""IIZIZ"": 0.20537639783813108, ""IIZII"": 0.9694471447302071, ""ZZIZZ"": 0.2955803893868721, ""IZZII"": 0.703141297418336, ""IIIIZ"": -0.5683194511904786, ""IZZZZ"": 0.9035319499264811, ""IIIZZ"": 0.17171752566715048}]"
