Program,mutant,catch_avg,avg_fitness,testcases
su2random_indep_qiskit_10.qasm,f2,"[0, 0, 0, 0, 0]","[0.853257512448875, 0.5943998053494588, 0.6434637291779861, 0.6870251773687401, 0.6507850823162256]","[{""IZZZIIZZZZ"": -0.1832232679979061, ""IIZZIIIIZI"": 0.9973019058136904, ""IZZZZIIIII"": -1.0, ""ZIZZZIIZZI"": 0.6876319370879019, ""IIZIIZZZII"": -0.134281934407609, ""IIIIIIIIIZ"": -0.5772136616309956, ""ZIZIZZIIZZ"": 0.13536095595565836, ""ZIIZZZZIII"": -0.6720845510651627, ""IZIIIIZIZZ"": -0.2752417276004985, ""ZIIZZIIZZZ"": -1.0, ""IZIIZZIZZI"": -0.2958136936564611, ""ZZIZIZZIIZ"": -0.5574136149010129, ""ZIZIIIIIIZ"": 1.0, ""IIIIIIIZIZ"": 0.6755330792205175, ""ZIZIIZIZII"": 0.5098569511458539}, {""ZZIIIZIZIZ"": 0.39182983578103, ""ZZZIIIIIIZ"": 0.964712428923024, ""IIIIZZIIZI"": -0.08625686156781523, ""IZIIZZZIII"": -0.40782208236346496, ""IIIZIIIZZI"": -1.0, ""ZIIZIIZIIZ"": 0.6630127749149785, ""ZZZIZZIIZI"": 0.8195542466622421, ""IIIZZZIZII"": 0.6259647589491925, ""IIZZZZIZZZ"": -0.5681514635573056, ""IIZZZIIZIZ"": 0.8946077307560061, ""IZZIZIIIZZ"": 0.8097210294162446, ""IIZZIZIIII"": -0.8852480972936606, ""IIIZZIZZIZ"": -0.7720343918156932, ""IIZIIIZIZI"": -0.49584742623729267, ""IIZIZIZIII"": 0.6142459676871966}, {""ZZZIIIZZIZ"": -0.9973155692584642, ""ZZZZZIIIZZ"": -0.08647473695394953, ""ZIIIIIIIZI"": 0.8501149902550507, ""IIZZIIIIZI"": 0.667040603228368, ""IIIZIZZIIZ"": -0.024857299924784252, ""IZIIIZIIII"": -1.0, ""ZIZIZZIZIZ"": 0.7791606767063911, ""ZIIZIIIZZZ"": -0.29127448249424986, ""ZIZIZIIZII"": -0.6684381866943859, ""ZZZZIZZZII"": -0.4574242461034652, ""IZZZIIIZZI"": 0.5800798894150921, ""IIIIZZZZII"": -1.0, ""IIIIIIIIIZ"": 0.683802966602603, ""ZIIZIIZIZZ"": 0.2795748079723763, ""IIZIZIZIZI"": 0.43363169640369315, ""IZZZIIZZZZ"": 0.6101940899391981}, {""IZIIZIIIZZ"": 0.29919064667871076, ""ZIIIZZZZII"": -0.3237547993974449, ""ZZZZIZIIII"": -0.9386001061027303, ""ZIIZZZZIII"": -0.08858147011311508, ""IZZZIIIIIZ"": 0.2537748844272475, ""IIZIZZIZIZ"": 0.45361023793478417, ""ZZZIZIZZIZ"": -0.8664011559302517, ""ZIIIIZZIZZ"": 0.972737217144216, ""ZIZIIIZZIZ"": 0.10614304701784039, ""ZZZIIIIIZZ"": 0.7333390594566501, ""IIIIIIIIIZ"": -0.566995570636201, ""IIZIIIIZIZ"": 0.7634386357589243, ""IIIZIZZZZZ"": 0.35463436153804867, ""IIIZZZZIIZ"": 0.48789593382064617, ""IIIIIIZIII"": -0.7595567622568172, ""ZIIIIIIIZI"": -0.9533578520176191}, {""ZZIZIIIZII"": -0.1328820857237461, ""IZZIIIIIZI"": -0.4856951812769378, ""ZIIZIZZIZZ"": 0.7292189123536862, ""IZZIIIIIII"": -0.8954388816512363, ""IIIIIZZZII"": 0.08400295424529168, ""ZZZIZIIIIZ"": 0.5606937310115471, ""ZZIZIIIZZZ"": -0.8596257674437944, ""ZIIZZIIZIZ"": -0.00663547419204118, ""ZIZIIIZZII"": 0.19972095187861197, ""ZIIZIIIIZZ"": 0.017632657701374836, ""IIZIZIZZIZ"": -0.9256830674026417, ""IIIIIZZIZZ"": 0.7320237988520166, ""ZZIZZIZZZZ"": 0.014447001293751476, ""ZZZZZZZIZZ"": 0.869412799076778, ""IZZZIZZZZI"": -0.06856602605455966, ""IIZIIZZZZI"": 0.48900700611569586}]"
su2random_indep_qiskit_10.qasm,f1,"[0, 0, 0, 0, 0]","[0.5029894359514189, 0.683790904993768, 0.5630149973404136, 0.7763980634755048, 0.640727811311434]","[{""IIZZIZIIZI"": -0.28026053579060745, ""IIZZZIIZZZ"": -0.3439697147478675, ""ZZIZIIIIII"": -0.8757699903581492, ""IIIIIIZIZI"": 0.8963595957714627, ""IZIZIZIZII"": 0.4577673717324576, ""IIZIIIZIII"": -0.6873098683869742, ""ZIIIIZZZIZ"": 0.4679877331658556, ""IZIIZZZIZZ"": 0.903597205012325, ""IZIZZIIIII"": -0.46670713299250594, ""ZZZZZIIZII"": 0.3369226697397192, ""IIIZZIIIZI"": 0.730393154767611, ""IIIIIIZZZZ"": 0.3017556247442983, ""ZIZIZZIIZZ"": 1.0, ""ZZIZZZZIIZ"": 0.23668462692320824, ""IZZIIZZZZI"": 0.9233284411953864}, {""ZZIZIZZIZZ"": 0.0405181154016994, ""ZZIZIZZZII"": 0.743482447090861, ""IZIZIZIZZI"": -0.773106022107095, ""ZIZIZZIIII"": -1.0, ""IIIIIIIZIZ"": 0.7908180542719857, ""IZZIZIIIZI"": -0.06230393165059383, ""ZIIIZIZIIZ"": -0.48124497532638066, ""ZIZZIZIZII"": -0.08507816602100188, ""IZIZZIZZZZ"": -0.23460999813772895, ""IZZIIIIIIZ"": 0.818075243826639, ""IZIZZZIIII"": -0.9377255755362108, ""ZIZZIIZZIZ"": -0.011373498338775212, ""ZIZIIZZIII"": 0.2564653133146813, ""ZIZIZIZZIZ"": 0.7458017882877929, ""IZZZZIZZIZ"": 0.9158767085119404, ""ZIZIIZIIII"": 0.1357788818917322}, {""IZIZZIZIII"": -0.08892336002780539, ""ZIIIZZZIIZ"": -0.17675794633332986, ""IIIZIZIIIZ"": 0.07922627143093697, ""IZZZIIZZII"": 0.935400072453723, ""IIIIZZZIIZ"": 0.8668255174940601, ""IZZZZZIIZI"": -0.5064248924698556, ""IIIIZIZIII"": 0.16392237280697747, ""ZZZIZZIIZI"": 0.25746872630254736, ""ZIIZZIIIII"": 0.8357048566496633, ""IZIIIIZZZZ"": 0.5941733628758431, ""ZIIIIIIIII"": 1.0, ""IIZZZIZIZI"": -0.497632440186198, ""ZIIIIZZZZZ"": 0.4693579622722529, ""IZZZZIIZZZ"": 0.8329886425573475, ""ZIZIZZIIII"": 0.5741953438271368, ""IZZZIIIZIZ"": 0.9541671885626768}, {""IZZZZIZZII"": -0.9842640956494115, ""ZZIIZIIZZI"": 0.5071698180832614, ""ZIIZZIZIII"": 0.6868922460233472, ""ZIIIIIZIZI"": -0.4325979566532005, ""ZIZZZIZIII"": 0.7213472273126967, ""ZZIIZZZIZZ"": 0.5833437152123634, ""ZZIIIZIZZZ"": -0.500251137469386, ""IZIZZZZZII"": -0.931903645606068, ""ZZIZZZIZZI"": -0.5608970468025191, ""IZIIIIIIZI"": -0.2566228243990845, ""ZIIZIZZIZI"": 0.9228401055910106, ""ZZIIIZZZII"": -0.8239159958344277, ""IIZZZZZZZI"": -0.26582971070333755, ""IZIZIZIIZI"": -0.6599113392718067, ""ZZIIZIIZZZ"": -0.8449128884306815, ""ZIIZIIIIII"": -0.0063456208990048755}, {""ZIIIIZZIII"": -0.856065318538347, ""ZZZZZIIIIZ"": -0.09414889136775931, ""IZZZZZIZZZ"": -0.06516918268218524, ""ZZZIIZZIZI"": 0.7483979883376193, ""IZIIZIZIZZ"": -0.291100119054972, ""IZIIIIZZZZ"": -0.939043833028633, ""ZIIIIIIIII"": 0.8023596020696995, ""IIIIZZZZZI"": -0.03779713965339696, ""IZIZZZIZII"": -0.6794741102565437, ""ZIZZZZIIII"": 0.4159851090761996, ""ZIZZIIZZZI"": -0.8105279650334818, ""ZZZZIIZZZZ"": 0.8952716815303343, ""IIIIIZZZZI"": -0.7332870103680401, ""ZZZIZIIZZZ"": 0.35450932295814336, ""ZZZIIIZZZZ"": -0.6972234578313692, ""IZIZIZZZZZ"": 0.3158579829785505}]"
su2random_indep_qiskit_10.qasm,eq,"[0, 0, 0, 0, 0]","[0.4277118876372161, 0.5880801417409551, 0.47366460120026643, 0.4311555713067726, 0.43597993724730444]","[{""IZZZIIIZII"": 0.5204950562831, ""IZZIZIIZIZ"": 0.1888404812211552, ""ZIZZIIIZZZ"": -0.9834284516867837, ""ZZZZZZZZZZ"": 0.29667234469831383, ""ZIIIZZZZIZ"": 0.2938913983469686, ""ZZIZZIZIII"": -0.15418098479593045, ""ZZIZIZZZII"": 0.687992908238057, ""IZZIIIZIZI"": -0.029476943718155468, ""IZIZZZZZIZ"": 0.9523119359754166, ""IZZZIZIZIZ"": 0.5665410094167465, ""IIZZIIZIZZ"": -0.17612842096643777, ""ZIZZIIZIZZ"": 0.27281599232162285, ""IZIIZZZZZI"": 0.2527171120370085, ""ZIZIZZZZZI"": -0.43378093619904917, ""ZZIZZIZIIZ"": 0.11389821533274094, ""ZIIIIIIZZZ"": -0.8376654634713898}, {""ZZZIZZIZZI"": 0.6869240488339781, ""IIIZIIIIII"": -0.4421648514906302, ""IZZZIIIIZZ"": 0.8552409636741434, ""IZIZIZZZIZ"": 0.4237455435764688, ""IIIZIZZIZI"": 0.9124274823047082, ""ZZIZZIZIZZ"": -0.6950282886065062, ""IZZZIZIZZI"": 0.5196179439278853, ""ZZIZIIIIII"": 0.814921038531245, ""IIIIZZIIZI"": 0.8134457277610408, ""IZZZZIZIII"": -0.9489164810851397, ""ZZIZZIIIZZ"": -0.8763805722616526, ""ZIIIZZIIIZ"": 0.37700185569401856, ""ZZIIZIZIIZ"": 0.711410280350354, ""IIIZIZIZII"": 0.41446236805909664, ""ZZZZZZIZZI"": 0.4192276385438722}, {""ZIZIZIIZZZ"": 0.777639699716601, ""ZZZZIZIIZZ"": 0.18291838433614604, ""IIZZIZIZZZ"": 0.2730429787215009, ""ZIZIIZZZII"": 0.8423120619316902, ""IZIIZZIZII"": 0.1002380351517927, ""IIIIZIIZII"": 0.3397343775008374, ""IZZIZZIIIZ"": 0.6369910612072547, ""ZIIZZZZZIZ"": -0.7799937332482488, ""IZZZIIZZIZ"": -0.18171007255074867, ""IIIIZZIZIZ"": -0.873915817597314, ""ZIIIZZIIZZ"": 0.5380066595444359, ""IIZZZIIIII"": 0.1897958093319192, ""IZZZIIZIIZ"": -0.5010303654377366, ""ZZZZIZIZII"": 0.971129396441066, ""IZIIIZZZIZ"": 0.4031714484433785, ""IZIIZZZZIZ"": 0.9362734389097401}, {""ZZZZIIIZZZ"": -0.7759741996499359, ""IZZZIIZIIZ"": -0.8942876337566172, ""IIIIIIIIIZ"": -0.30442942827897546, ""IIZIIIZIZZ"": 0.942944669392546, ""ZZIIZZIIZI"": 0.754817434895914, ""IZIIZIIIIZ"": -0.1654425502107137, ""ZZIIZZZIII"": 0.5349594272659797, ""IZZZIIZZZZ"": 0.4725905996300563, ""IIIIIIIZZZ"": 0.6192777068715986, ""IIZZIZIZZZ"": 0.5123791613090245, ""IZZZIIZZIZ"": -0.7656349008386859, ""ZZIIIZIIZZ"": -0.8219740179606491, ""IIZZIZIIII"": 0.8338161414861888, ""ZIZZIIIZZZ"": -0.7656446996884572, ""IIIZZZIIZI"": -0.4035216904285872, ""ZZZIZIZZII"": -0.5175001296856777}, {""IZZIIIZIZZ"": 0.6430762815635376, ""ZZIZZIZZZI"": 0.23035777778692604, ""IIIZZZIIII"": 0.4953687787133531, ""ZIIIIIIZII"": 0.37503033210597797, ""ZIIIZIZZII"": 0.4789839345638722, ""ZZZZZIZIZI"": -0.4598050710228886, ""IIIZIZIZZI"": 0.8397225078035669, ""IZIZIIIIII"": -0.5133534878715185, ""ZIIZZZZIIZ"": -0.9169757680615597, ""IZZIZIIIII"": 0.878834987652471, ""ZIZIIZZZIZ"": 0.1435696438478377, ""ZIZIZZIZIZ"": 0.7764658848996144, ""IIZIIIIZII"": 0.64984224560401, ""ZZIZIIIIII"": -0.5329834692123518, ""IIIIIIZIIZ"": 0.789775317979425, ""ZZIZIZIIII"": -0.42854026709880605}]"
realamprandom_indep_qiskit_10.qasm,f3,"[0, 0, 0, 0, 0]","[0.6841247596932205, 0.6940168315557225, 1.1215111454521556, 0.7449112124629628, 0.8040706685533303]","[{""ZZZIIZZIIZ"": 0.18268258435943302, ""ZZIZIIZIZI"": 0.5883910058258138, ""ZZZIZIIZZZ"": 0.07575049412648412, ""ZZZIZIZZZZ"": -0.08991533887498421, ""IZZIZZIIIZ"": -0.3366053117932102, ""IZIIZZIIZI"": 0.5422599475468963, ""IZZZZIZIIZ"": -0.5038517696943139, ""IIIZZIZZZZ"": 0.3957144724988964, ""IZIZZIZZZI"": 0.7176567355143602, ""ZIZZZIIIIZ"": -0.5683041114662163, ""IZIZIZIIZI"": -0.9779710152375489, ""ZIZZZZZZZZ"": 0.8876036116834473, ""ZZIZZZIIZI"": -0.04992833315013081, ""IZIZZIZIII"": -0.8985468925660685, ""IZIZIZZZIZ"": 0.4756172600865146, ""IIZIIIIZII"": -0.362464121273362}, {""ZZZZZIIIZI"": 0.6269305546984794, ""IZZZZIZZII"": -0.024349431544257887, ""IIZIZZIIZZ"": -0.009079016198623703, ""IZZZZZZIII"": -0.6560343092327665, ""IIIIZZIZIZ"": 1.0, ""ZZIZZIIIZZ"": 0.383778232233956, ""IZZZZZZIZI"": -1.0, ""ZIZZZZZZII"": -0.8740640438797258, ""IIZZIIIZZZ"": 0.18839793017329254, ""IZZZIZZZIZ"": -0.20893986242699655, ""ZIZZZIIZII"": 0.3961700015304136, ""ZIZIIZZZIZ"": -0.7168401951239198, ""ZZIIZIZIZI"": -0.3833961826088946, ""IZIZIZIIII"": 0.960945346681563, ""ZIIIZIIIZZ"": -1.0, ""IZIIIIIIII"": 0.8771794647070147}, {""ZIIZZZZZIZ"": 0.29252929494287355, ""IZZIZZIZIZ"": -0.7506565075614405, ""IIIZIIZIII"": -0.1279212721415783, ""IIIIIIIZZZ"": -0.5549750441473467, ""ZZZIIIZZIZ"": 0.8136009943506269, ""IZIIZIZIIZ"": 0.5388188567524471, ""IZIIIZZZZZ"": 0.2557113621341928, ""ZIZIZZIIZI"": 0.27619416002140246, ""ZZZZZZZZZZ"": 0.431895614043139, ""ZZZIIZIZZI"": 0.7062809123383325, ""IZZIIIIZIZ"": 0.5481616143605453, ""ZZIZZIIIII"": -0.9901278979079532, ""ZZZZZIIZII"": 0.6857215681477608, ""IIIIZZIIIZ"": 0.768246715569392, ""ZZZIZZZIZI"": 0.6889904707523298, ""IIIIZZIZIZ"": 0.7495486392180734}, {""IIIZIIZZZI"": -1.0, ""ZZIZIIIIZI"": 0.0038894372001312127, ""ZIIZIIIIII"": 0.35194268737006945, ""IIIIIIIIIZ"": 0.7726029333693745, ""ZZZZZZZZZZ"": -0.17616465326958353, ""IZZIIIZIII"": -1.0, ""ZIZZIIIIIZ"": -0.6134144607615781, ""ZIZZZIIIZZ"": -0.7371086736406027, ""ZIZZIIZIIZ"": -0.7181092998841331, ""IIZZZZIIZI"": 0.517424154987611, ""ZIIIIIIZIZ"": 0.7434342736484352, ""IZZZZZIZIZ"": -0.648762789446283, ""ZIIZZIIZZI"": 0.7752759607688245, ""IIIIZZIIIZ"": -0.6311860555738326, ""IIZZIIIIII"": 0.9601870750856056}, {""IIIZIZIZII"": -0.15382288718376325, ""ZIIIIZIIIZ"": -0.03999588286845599, ""IZZIIZZIZI"": 0.8839351932142671, ""ZIZZZZZZIZ"": 0.4077534379739934, ""IZIZIIIIII"": -1.0, ""ZIIIIIZZZI"": 0.25441485722065954, ""IIIIIIIIIZ"": -0.975126716346014, ""IZIIZZZZII"": -0.9027840412615811, ""ZZZIIZZIZI"": -0.5870205018188334, ""IZZIIIZIII"": 1.0, ""ZZZZIZZIZI"": -0.012095117167849279, ""ZZIZZZZZZI"": 0.06159068163357267, ""IIZZIIZZIZ"": 0.06583328535175911, ""ZZIZZIIZII"": 0.3726060072248055, ""ZZIZZZIIIZ"": -0.7959368699324504, ""ZIIIIZZZIZ"": -0.9769051992201437}]"
realamprandom_indep_qiskit_10.qasm,f2,"[0, 0, 0, 0, 0]","[0.8533217663358506, 0.8963418377284994, 0.774513166426412, 0.7378168394834492, 0.7067225477579949]","[{""IZZIZZZZZZ"": -0.28779667161237, ""IZIZIZIIII"": 0.24744915266307815, ""IIIZZIZIZI"": 0.7882935179856875, ""ZIZIZZIIZI"": 0.8812411795727336, ""ZZZZZZZZZZ"": 0.13528148198534515, ""ZIZZZIZZZI"": 0.4858742154875691, ""IZIZIIIZZI"": 0.509643827160044, ""ZZIZZIZIZZ"": 0.7747005305021029, ""IIIZZIZIII"": 0.8232020538496331, ""IIZZZZIIIZ"": 0.8565491291911487, ""IZZZIZIZII"": -0.2318730230735046, ""IIZIIIZZZI"": 0.4308791392634811, ""ZIIZIZIZZZ"": -0.4240237072772176, ""IIZIIZZIIZ"": -0.681779018139337, ""IZIZIZIZII"": -0.5634629373868155, ""ZZZZIZZIZZ"": -0.6178748689800716}, {""ZIIIIIZIIZ"": 0.4007299741933766, ""ZIIZIIIIIZ"": 1.0, ""IIZZIZIIIZ"": 0.22992404872781974, ""IZZIZIIZIZ"": 0.8655825031667687, ""ZIIIIZZZZZ"": -0.10585129956561515, ""ZIZIZZIIZI"": 0.6505569807734775, ""ZIIIZIZIII"": -0.8136251642690161, ""IIIIIIZIIZ"": 0.8003040152856881, ""IIIIZZZIZI"": 0.11982657680589916, ""IZIZZZZIZZ"": -0.6022950194285934, ""IZIZIIIIZZ"": 0.06704711691342366, ""IZIZIIIIII"": 0.5468479306745647, ""ZZIZIIIIII"": -0.6120684594961356, ""IIZZZIZZZZ"": 0.8309426579842503, ""ZZZIZZZZII"": 0.24858787837375815, ""IIIZIIZZZI"": -0.42889691777200795}, {""ZZZZIIZZZZ"": -0.5408016154805984, ""IIZIZIIIIZ"": -0.45973015959590585, ""IIZZZZZIIZ"": -0.30613632818057485, ""IIZZIIZZZZ"": -0.2191728887721711, ""IZIZZZZZZI"": 0.3892966862253068, ""ZZZZZZIIII"": 0.20510516546439053, ""ZZZIZZIZZI"": 0.3938292124843285, ""IZIIZIZZIZ"": -0.24661964012500834, ""IIIIIZZZII"": 0.7327020693240549, ""ZZZZIZZIII"": -0.8631905625587464, ""ZIZZIIIIII"": -0.9339260437952778, ""ZZZZZZZZZZ"": -0.954454743294019, ""IIIZIIIIZZ"": -0.8900481301842675, ""ZZZIZZZZII"": 0.3241651437390676, ""ZIIIIIIIII"": -0.8230214995931626, ""ZIIZIIZIIZ"": 1.0}, {""IZZIZZZIII"": -0.11391411027584619, ""ZZIZZIZIZZ"": -0.64320047070518, ""ZIZIIZIZII"": -0.9715470386783229, ""ZIZZZZIIZZ"": -0.835789953803904, ""IZIZZIIZZZ"": 0.8877326121433959, ""ZZZIIIZIII"": -0.7820312479214062, ""ZZIZZZIZIZ"": -0.06817802928804674, ""IZIIIZIZIZ"": -0.05947920352010441, ""IIIIIZZZZZ"": -0.31499466969534806, ""IIIZZZIIZZ"": 0.9179891640424338, ""ZZZIZIZIZI"": -0.7914442408666051, ""IZZIZZIIII"": 0.5854303697032268, ""ZZZIIZIIZZ"": -0.30416835378328233, ""ZIIZZZZIIZ"": -0.7102456865395925, ""ZIZZIIIZZZ"": -0.3295488108795872, ""IZZZZIIZZI"": 0.49134017810608804}, {""IIZIIZZIZZ"": 0.5606528504042262, ""IZZZZIZIZZ"": -0.29878110603132985, ""ZZZZIZIIIZ"": -0.7380097399798082, ""IIIZIIZZII"": -0.1648472358272803, ""ZIZIZZIIZI"": -0.34731906206335655, ""ZZIZZIZZII"": -0.45061059217038674, ""ZIIZZZIIIZ"": 0.4303479408644088, ""IIIZZZIZII"": -0.011807417663015003, ""IZZIZIZIII"": -0.8380139599517225, ""ZZIIZIZZZI"": -0.8947402219110158, ""ZZZIZZIIIZ"": -1.0, ""IZIIIIZZZI"": 0.4302714634223097, ""ZIIZIIIZZZ"": 0.7939920368653864, ""IZIIZIZIII"": 0.8880154171847259, ""IIIIZIIIZI"": 0.2373017286989257, ""ZZIZZZIZIZ"": -0.24066680141192962}]"
realamprandom_indep_qiskit_10.qasm,f1,"[0, 0, 0, 0, 0]","[0.8018286574335456, 0.8358976576719527, 0.6148777400644849, 0.9649236630686828, 0.7812270909789429]","[{""IIIZIIZIZZ"": 0.7691271738749441, ""IZIIIZZIZZ"": -0.3503404471211912, ""ZZIZIZIIIZ"": 0.3318177027135575, ""IZZIIZIZZZ"": -0.6344379355481675, ""ZZIIZZZZZZ"": -0.006431059961449458, ""ZIZIIZIZZI"": -0.35278293929628424, ""IIIIIZZZZI"": -0.08707582800360454, ""ZZIZIZIZII"": 0.8861553561420279, ""IZIZIIZZZZ"": -0.0054130897365973615, ""IIIIIIZIIZ"": 0.7964113810105653, ""ZZIIIIZZZZ"": -0.6032960375181873, ""IZZIIIZIII"": 0.24419768973076159, ""ZIIZIZIIII"": 0.6381296541256923, ""IZZZIZIIZI"": -0.579452984542147, ""IIZIZZZZZI"": -0.39466572698708535, ""IIZIZZZZIZ"": -0.6401404107733053}, {""IIZZIIIIIZ"": -0.5916038921871231, ""IIIIIZZZZZ"": -0.21368701442711233, ""ZZIZIIZZII"": 0.1604017572702621, ""ZZIZIIIZIZ"": -0.6389889810637919, ""IZIIZZIIZZ"": -0.5076976872709178, ""ZIIIIZIIZZ"": -0.4421537099494014, ""ZZIIZZZIII"": 0.7515248045011224, ""ZIZIZZIZIZ"": 0.5866685040122775, ""IIZZIZZIZZ"": -0.4016620710034943, ""ZZZIZIZIZZ"": 0.0219814646965806, ""ZZIZZIIIZZ"": 0.2827682210406778, ""ZZZIIIZIII"": 0.09937944000356275, ""IZZZIZIZII"": 1.0, ""ZZIIIIIIZZ"": -0.9956770400379761, ""IIZIZIIZZI"": 0.2073176351396387, ""IZIIIIZZII"": 0.22551612576680433}, {""ZZZIZIIZII"": 0.185880441183533, ""ZZIZZIZIII"": 0.20471945795291008, ""ZZIIIZIIZI"": 0.3480463046484409, ""IZZIZIZIII"": 0.18814180134074693, ""IIZZIZZIIZ"": 0.3122899220449066, ""ZZIZZZZIIZ"": 0.461752995796139, ""ZZZIZZZIII"": -0.8338548717499351, ""ZIIIZIIZIZ"": 0.8408943756101223, ""IZZZZZZZII"": 0.7720464077220964, ""IIZZZZZZZZ"": -0.224501545467093, ""ZIIIIIZIIZ"": 0.7601767907962897, ""ZZIZIZZZII"": 0.08975338158090607, ""IZIIZZZIZZ"": 0.5681295868441536, ""ZZZZZZZZIZ"": 0.08557938283949398, ""IZIIIZZIII"": -0.2963197423003644, ""ZZZZZIZIII"": -0.8820141656494498}, {""IIZZIIZZZZ"": 0.051528772528215416, ""ZZIZIZZIZI"": -0.11221405357520295, ""ZIIZIIZIZZ"": 0.6590373248876862, ""IIZIZZZIIZ"": 0.5706450006713437, ""IIZZIIZIZI"": -0.8570573505426622, ""ZZZIZIIIII"": -0.6993755639475195, ""ZIIIZIZIII"": 0.41104367400197855, ""ZZZIZZZZZZ"": -0.9386260832710626, ""ZIIIIIZZZZ"": -0.908144964073921, ""ZZIZZIZZIZ"": 0.7546479211199145, ""ZIZIZIZIII"": -0.5854431890392832, ""IIZIZIIZII"": -0.010595578901998456, ""IIZZIZIZIZ"": -0.8488174267956679, ""IZIIIIZIZZ"": 0.9784595796659742, ""IIIZZZZIIZ"": -0.027863191793998328, ""ZZZZIZZZZZ"": -0.03636147514267918}, {""ZIZIIIZIII"": 0.6742577018924504, ""IIZIIIIZZI"": 0.32063345422599776, ""IZIIIIIIII"": 0.42229776198239977, ""ZIIZZIZIIZ"": 0.8572815647703709, ""ZZZZZIZZZZ"": -1.0, ""IZZIIZZIZZ"": -0.9627043561611067, ""ZZIZZIIIZZ"": -0.373327992184785, ""ZIIZIIIZZZ"": -0.4520296617938963, ""ZZZZZZZIZI"": -0.6641781994621292, ""ZZZIIZZIZI"": 0.5267268112041167, ""ZIIIIIZIII"": 0.8038463942058262, ""IIZZIIZIIZ"": -0.9888994071632692, ""ZIIIIIIIZI"": 0.48260814429771437, ""IZZIZZIIZI"": 0.8290737257061562, ""IIIIIIIIIZ"": 0.5015188941091345}]"
